,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,supplier,product_id,category,sub_category,product_name,returned,sales,quantity,discount,profit,delivery_delay_days,late_delivery
779,780,CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,Yes,23.92,4,0.0,11.7208,2,No
780,781,CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,Yes,4.28,1,0.0,1.926,2,No
781,782,US-2015-157014,2015-03-10,2015-06-10,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,Not,32.07,5,0.7,-22.449,92,Yes
782,783,US-2015-157014,2015-03-10,2015-06-10,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Not,24.0,2,0.2,-2.7,92,Yes
783,784,US-2015-157014,2015-03-10,2015-06-10,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Not,35.49,1,0.5,-15.6156,92,Yes
784,785,US-2015-157014,2015-03-10,2015-06-10,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,Not,47.984,2,0.2,0.5998,92,Yes
785,786,CA-2015-154921,2015-05-23,2015-05-28,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbia,South Carolina,29203,South,Cassandra Brandow,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,Not,186.69,3,0.0,87.7443,5,No
786,787,CA-2017-129567,2017-03-17,2017-03-21,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534,West,Anna Andreadi,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,Not,17.456,2,0.2,5.8914,4,No
787,788,CA-2015-154620,2015-12-12,2015-12-16,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,Anna Andreadi,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",Not,348.928,2,0.2,34.8928,4,No
788,789,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,Not,143.96,4,0.0,69.1008,4,No
789,790,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",Not,15.42,1,0.0,4.1634,4,No
790,791,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Not,43.04,8,0.0,21.0896,4,No
791,792,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Cassandra Brandow,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,Not,332.94,3,0.0,79.9056,4,No
792,793,CA-2016-105256,2016-05-20,2016-05-20,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806,South,Cassandra Brandow,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,Not,1363.96,5,0.2,85.2475,0,No
793,794,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-LA-10001569,Office Supplies,Labels,Avery 499,Not,9.96,2,0.0,4.5816,6,No
794,795,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Not,21.72,4,0.0,10.6428,6,No
795,796,CA-2017-151428,2017-09-21,2017-09-26,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,Kelly Williams,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,Not,20.16,7,0.0,9.8784,5,No
796,797,CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,Chuck Magee,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,Not,132.79,7,0.0,63.7392,2,No
797,798,CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,Chuck Magee,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,Not,12.96,2,0.0,6.2208,2,No
798,799,CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,Chuck Magee,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Not,21.56,7,0.0,10.3488,2,No
799,800,CA-2015-101910,2015-11-27,2015-11-27,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Lake Elsinore,California,92530,West,Anna Andreadi,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",Yes,283.92,5,0.2,17.745,0,No
800,801,CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Not,22.23,1,0.0,7.3359,3,No
801,802,CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,Not,215.968,2,0.2,18.8972,3,No
802,803,CA-2016-136133,2016-08-18,2016-08-23,Second Class,HW-14935,Helen Wasserman,Corporate,United States,New York City,New York,10024,East,Chuck Magee,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,Not,355.32,9,0.0,99.4896,5,No
803,804,CA-2016-115504,2016-12-03,2016-12-03,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,Cassandra Brandow,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,Not,12.96,2,0.0,6.2208,0,No
804,805,CA-2017-135783,2017-04-22,2017-04-24,First Class,GM-14440,Gary McGarr,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Not,18.28,2,0.0,6.2152,2,No
805,806,CA-2014-134313,2014-01-11,2014-07-11,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,Anna Andreadi,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,Not,43.176,3,0.2,4.3176,181,Yes
806,807,CA-2014-134313,2014-01-11,2014-07-11,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,Anna Andreadi,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,Not,1983.968,4,0.2,247.996,181,Yes
807,808,CA-2015-140921,2015-03-02,2015-05-02,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,Kelly Williams,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,Not,28.4,2,0.0,11.076,61,Yes
808,809,CA-2015-140921,2015-03-02,2015-05-02,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,Kelly Williams,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Not,149.97,3,0.0,50.9898,61,Yes
809,810,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-AR-10003190,Office Supplies,Art,Newell 32,Not,11.52,4,0.0,3.2256,2,No
810,811,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Not,1298.55,5,0.0,311.652,2,No
811,812,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,Not,213.92,4,0.0,62.0368,2,No
812,813,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Not,25.78,2,0.0,2.578,2,No
813,814,CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,Anna Andreadi,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Not,18.28,2,0.0,6.2152,0,No
814,815,CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,Anna Andreadi,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Not,1399.93,7,0.0,601.9699,0,No
815,816,CA-2015-106565,2015-03-20,2015-03-23,First Class,BW-11110,Bart Watters,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,Not,51.84,8,0.0,24.8832,3,No
816,817,CA-2016-149370,2016-09-15,2016-09-19,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,Not,5.344,1,0.2,1.8704,4,No
817,818,CA-2014-140858,2014-06-28,2014-06-28,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,Not,41.472,8,0.2,14.5152,0,No
818,819,CA-2014-140858,2014-06-28,2014-06-28,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,Not,3.168,3,0.7,-2.4288,0,No
819,820,CA-2014-140858,2014-06-28,2014-06-28,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,Not,1228.465,5,0.3,0.0,0,No
820,821,CA-2014-140858,2014-06-28,2014-06-28,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,Not,31.086,3,0.7,-22.7964,0,No
821,822,CA-2014-140858,2014-06-28,2014-06-28,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,Not,335.52,4,0.2,117.432,0,No
822,823,CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,Chuck Magee,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,Not,239.97,3,0.0,71.991,7,No
823,824,CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,Chuck Magee,OFF-LA-10003223,Office Supplies,Labels,Avery 508,Not,9.82,2,0.0,4.8118,7,No
824,825,US-2014-102071,2014-09-05,2014-09-05,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,Not,67.8,4,0.0,4.068,0,No
825,826,US-2014-102071,2014-09-05,2014-09-05,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Not,167.97,3,0.0,40.3128,0,No
826,827,CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Kelly Williams,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,Not,35.0,7,0.0,16.8,7,No
827,828,CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Kelly Williams,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,Not,37.24,4,0.0,10.7996,7,No
828,829,CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Kelly Williams,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,Not,15.28,2,0.0,7.4872,7,No
829,830,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Cassandra Brandow,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",Not,301.96,2,0.0,90.588,5,No
830,831,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Cassandra Brandow,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Not,180.66,3,0.0,50.5848,5,No
831,832,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Cassandra Brandow,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,Not,191.98,2,0.0,51.8346,5,No
832,833,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Cassandra Brandow,TEC-PH-10002085,Technology,Phones,Clarity 53712,Not,65.99,1,0.0,17.1574,5,No
833,834,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,Not,35.216,2,0.2,2.6412,4,No
834,835,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Not,23.696,2,0.2,6.5164,4,No
835,836,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,Cassandra Brandow,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Not,265.475,1,0.5,-111.4995,4,No
836,837,US-2014-115987,2014-08-09,2014-09-13,Second Class,LH-17020,Lisa Hazard,Consumer,United States,Tyler,Texas,75701,Central,Kelly Williams,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,Not,51.184,4,0.8,-79.3352,35,Yes
837,838,US-2017-156083,2017-04-11,2017-11-11,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South,Cassandra Brandow,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",Not,9.664,2,0.2,3.2616,214,Yes
838,839,US-2016-137547,2016-07-03,2016-12-03,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106,Central,Kelly Williams,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Not,21.072,3,0.2,1.5804,153,Yes
839,840,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,Not,60.45,3,0.0,16.3215,5,No
840,841,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10002578,Office Supplies,Art,Newell 335,Not,11.52,4,0.0,3.3408,5,No
841,842,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Not,186.048,4,0.2,9.3024,5,No
842,843,CA-2016-161669,2016-07-11,2016-09-11,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,Not,37.44,4,0.2,11.7,62,Yes
843,844,CA-2016-161669,2016-07-11,2016-09-11,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,Not,26.976,4,0.2,8.7672,62,Yes
844,845,CA-2016-161669,2016-07-11,2016-09-11,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,Not,11.36,2,0.0,3.2944,62,Yes
845,846,CA-2016-161669,2016-07-11,2016-09-11,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-LA-10004093,Office Supplies,Labels,Avery 486,Not,14.62,2,0.0,6.8714,62,Yes
846,847,CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Not,83.72,7,0.0,23.4416,4,No
847,848,CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,Not,287.94,3,0.0,77.7438,4,No
848,849,CA-2017-107503,2017-01-01,2017-06-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Lorain,Ohio,44052,East,Chuck Magee,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",Not,48.896,4,0.2,8.5568,151,Yes
849,850,CA-2014-107755,2014-07-02,2014-12-02,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East,Chuck Magee,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,Not,115.36,7,0.0,49.6048,153,Yes
850,851,CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,Anna Andreadi,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,Not,5.16,2,0.0,1.3416,5,No
851,852,CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,Anna Andreadi,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,Not,38.88,6,0.0,18.6624,5,No
852,853,CA-2016-113747,2016-05-28,2016-05-28,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,39212,South,Cassandra Brandow,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",Not,185.88,6,0.0,50.1876,0,No
853,854,CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Not,44.46,2,0.0,14.6718,5,No
854,855,CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,Not,242.94,3,0.0,9.7176,5,No
855,856,CA-2014-125612,2014-03-08,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,Not,39.96,2,0.0,18.7812,153,Yes
856,857,CA-2014-125612,2014-03-08,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,Not,102.3,10,0.0,26.598,153,Yes
857,858,CA-2014-125612,2014-03-08,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,Not,21.36,2,0.0,5.7672,153,Yes
